date,Day,Month,Year,Column1,HomeTeam,AwayTeam,FTHG,FTAG,FTR,Referee,HS,AS,HST,HST %,AST,AST %,HC,AC,HF,AF,HY,AY,HR,AR,ScoreH,ScoreA,Count
20/04/2002,20,4,2002,0.303763441,Chelsea,Man United,0,3,A,"Barber, G. P.",7,6,2,0.285714286,5,0.833333333,12,5,9,6,4,1,0,0,1,1,726
20/04/2002,20,4,2002,0.303763441,Leeds,Fulham,0,1,A,"Styles, R.",9,7,4,0.444444444,4,0.571428571,1,4,12,16,2,3,0,0,1,1,727
20/04/2002,20,4,2002,0.303763441,Leicester,Aston Villa,2,2,D,"Poll, G.",10,16,7,0.7,11,0.6875,5,4,11,15,1,0,0,0,0,3,728
20/04/2002,20,4,2002,0.303763441,Liverpool,Derby,2,0,H,"Riley, M. A.",13,4,5,0.384615385,1,0.25,9,4,8,16,0,3,0,0,3,0,729
20/04/2002,20,4,2002,0.303763441,Middlesbrough,Blackburn,1,3,A,"Barry, N. S.",8,9,2,0.25,5,0.555555556,7,9,15,21,3,3,1,0,1,1,730
20/04/2002,20,4,2002,0.303763441,Newcastle,Charlton,3,0,H,"Dean, M. L",12,4,8,0.666666667,1,0.25,8,7,12,9,1,2,0,0,3,0,731
20/04/2002,20,4,2002,0.303763441,Southampton,Everton,0,1,A,"Halsey, M. R.",6,7,0,0,5,0.714285714,1,7,13,18,2,0,0,0,1,1,732
20/04/2002,20,4,2002,0.303763441,West Ham,Sunderland,3,0,H,"Bennett, S. G.",16,10,7,0.4375,5,0.5,9,6,8,9,3,2,0,0,3,0,733
21/04/2002,21,4,2002,0.306451613,Arsenal,Ipswich,2,0,H,"Wiley, A. G.",20,7,8,0.4,2,0.285714286,14,2,9,9,1,0,0,0,3,0,734
23/04/2002,23,4,2002,0.311827957,Blackburn,Newcastle,2,2,D,"Rennie, U. D.",12,21,5,0.416666667,9,0.428571429,6,6,15,11,0,2,0,0,0,3,735
23/04/2002,23,4,2002,0.311827957,Fulham,Bolton,3,0,H,"Durkin, P. A.",12,7,7,0.583333333,2,0.285714286,3,6,5,9,0,0,0,0,3,0,736
24/04/2002,24,4,2002,0.314516129,Arsenal,West Ham,2,0,H,"Dunn, S. W.",20,5,9,0.45,1,0.2,12,2,12,13,2,2,0,0,3,0,737
24/04/2002,24,4,2002,0.314516129,Ipswich,Middlesbrough,1,0,H,"D'Urso, A. P.",17,13,7,0.411764706,4,0.307692308,4,5,13,13,0,2,0,0,3,0,738
27/04/2002,27,4,2002,0.322580645,Aston Villa,Southampton,2,1,H,"Elleray, D. R.",8,7,5,0.625,3,0.428571429,7,1,11,8,2,1,0,0,3,0,739
27/04/2002,27,4,2002,0.322580645,Charlton,Sunderland,2,2,D,"Wolstenholme, E. K.",11,6,7,0.636363636,3,0.5,10,5,16,13,2,3,0,0,0,3,740
27/04/2002,27,4,2002,0.322580645,Derby,Leeds,0,1,A,"Poll, G.",9,10,1,0.111111111,4,0.4,5,6,12,19,2,0,0,0,1,1,741
27/04/2002,27,4,2002,0.322580645,Fulham,Leicester,0,0,D,"Yates, N",9,4,2,0.222222222,2,0.5,7,2,12,15,3,4,0,0,0,3,742
27/04/2002,27,4,2002,0.322580645,Ipswich,Man United,0,1,A,"Styles, R.",12,16,4,0.333333333,8,0.5,5,5,11,10,2,0,0,0,1,1,743
27/04/2002,27,4,2002,0.322580645,Middlesbrough,Chelsea,0,2,A,"Knight, B.",10,14,2,0.2,8,0.571428571,4,6,11,13,3,1,0,0,1,1,744
27/04/2002,27,4,2002,0.322580645,Newcastle,West Ham,3,1,H,"Durkin, P. A.",16,11,5,0.3125,5,0.454545455,8,2,10,8,1,2,0,0,3,0,745
27/04/2002,27,4,2002,0.322580645,Tottenham,Liverpool,1,0,H,"Jones, P.",11,11,5,0.454545455,7,0.636363636,3,8,9,11,1,1,0,0,3,0,746
28/04/2002,28,4,2002,0.325268817,Everton,Blackburn,1,2,A,"Winter, J. T.",10,14,4,0.4,6,0.428571429,9,5,12,9,2,2,0,0,1,1,747
29/04/2002,29,4,2002,0.327956989,Bolton,Arsenal,0,2,A,"Gallagher, D. J.",7,8,1,0.142857143,4,0.5,7,3,10,8,0,0,0,0,1,1,748
08/05/2002,8,5,2002,0.35483871,Liverpool,Blackburn,4,3,H,"Wiley, A. G.",15,9,7,0.466666667,7,0.777777778,8,7,9,12,1,1,0,0,3,0,749
08/05/2002,8,5,2002,0.35483871,Man United,Arsenal,0,1,A,"Durkin, P. A.",9,5,3,0.333333333,2,0.4,6,5,21,16,4,2,0,0,1,1,750
11/05/2002,11,5,2002,0.362903226,Arsenal,Everton,4,3,H,"Halsey, M. R.",17,14,6,0.352941176,6,0.428571429,4,3,7,5,0,0,0,0,3,0,751
11/05/2002,11,5,2002,0.362903226,Blackburn,Fulham,3,0,H,"Foy, C. J.",17,6,13,0.764705882,2,0.333333333,2,7,13,7,3,0,0,0,3,0,752
11/05/2002,11,5,2002,0.362903226,Chelsea,Aston Villa,1,3,A,"Bennett, S. G.",15,15,6,0.4,11,0.733333333,7,6,14,18,0,1,0,0,1,1,753
11/05/2002,11,5,2002,0.362903226,Leeds,Middlesbrough,1,0,H,"Rennie, U. D.",19,7,5,0.263157895,3,0.428571429,8,8,13,15,2,0,0,0,3,0,754
11/05/2002,11,5,2002,0.362903226,Leicester,Tottenham,2,1,H,"Elleray, D. R.",10,13,6,0.6,6,0.461538462,6,9,5,6,0,0,0,0,3,0,755
11/05/2002,11,5,2002,0.362903226,Liverpool,Ipswich,5,0,H,"Dunn, S. W.",15,7,8,0.533333333,2,0.285714286,0,7,13,5,0,0,0,0,3,0,756
11/05/2002,11,5,2002,0.362903226,Man United,Charlton,0,0,D,"Poll, G.",13,11,6,0.461538462,6,0.545454545,7,4,8,7,2,0,0,0,0,3,757
11/05/2002,11,5,2002,0.362903226,Southampton,Newcastle,3,1,H,"D'Urso, A. P.",7,16,3,0.428571429,8,0.5,3,6,15,11,0,1,1,0,3,0,758
11/05/2002,11,5,2002,0.362903226,Sunderland,Derby,1,1,D,"Wiley, A. G.",26,5,12,0.461538462,3,0.6,4,2,11,14,0,1,0,0,0,3,759
11/05/2002,11,5,2002,0.362903226,West Ham,Bolton,2,1,H,"Dean, M. L",17,10,10,0.588235294,4,0.4,9,5,9,13,2,1,0,0,3,0,760
17/08/2002,17,8,2002,0.629032258,Blackburn,Sunderland,0,0,D,D Elleray,15,7,5,0.333333333,3,0.428571429,9,1,14,11,1,2,0,0,0,3,761
17/08/2002,17,8,2002,0.629032258,Charlton,Chelsea,2,3,A,G Barber,5,21,5,1,12,0.571428571,3,6,10,12,0,3,1,0,1,1,762
17/08/2002,17,8,2002,0.629032258,Everton,Tottenham,2,2,D,N Barry,13,10,9,0.692307692,5,0.5,10,5,18,4,1,1,0,0,0,3,763
17/08/2002,17,8,2002,0.629032258,Fulham,Bolton,4,1,H,A Wiley,13,3,6,0.461538462,1,0.333333333,7,4,16,12,1,2,0,0,3,0,764
17/08/2002,17,8,2002,0.629032258,Leeds,Man City,3,0,H,G Poll,13,18,8,0.615384615,10,0.555555556,2,7,13,13,1,1,0,0,3,0,765
17/08/2002,17,8,2002,0.629032258,Man United,West Brom,1,0,H,S Bennett,20,6,13,0.65,5,0.833333333,9,1,9,12,1,1,0,1,3,0,766
17/08/2002,17,8,2002,0.629032258,Southampton,Middlesbrough,0,0,D,B Knight,12,11,5,0.416666667,5,0.454545455,3,4,11,14,0,0,0,0,0,3,767
18/08/2002,18,8,2002,0.63172043,Arsenal,Birmingham,2,0,H,M Riley,15,7,7,0.466666667,1,0.142857143,9,2,6,11,0,1,0,1,3,0,768
18/08/2002,18,8,2002,0.63172043,Aston Villa,Liverpool,0,1,A,A D'Urso,11,12,5,0.454545455,6,0.5,6,8,9,5,2,2,0,0,1,1,769
19/08/2002,19,8,2002,0.634408602,Newcastle,West Ham,4,0,H,P Durkin,13,7,10,0.769230769,4,0.571428571,7,1,7,9,1,2,0,0,3,0,770
23/08/2002,23,8,2002,0.64516129,Chelsea,Man United,2,2,D,G Poll,11,9,5,0.454545455,7,0.777777778,3,3,13,9,3,2,0,0,0,3,771
24/08/2002,24,8,2002,0.647849462,Birmingham,Blackburn,0,1,A,D Gallagher,15,13,10,0.666666667,9,0.692307692,6,4,10,17,1,2,0,0,1,1,772
24/08/2002,24,8,2002,0.647849462,Bolton,Charlton,1,2,A,M Messias,15,8,9,0.6,4,0.5,4,6,9,11,1,1,0,0,1,1,773
24/08/2002,24,8,2002,0.647849462,Liverpool,Southampton,3,0,H,J Winter,16,7,9,0.5625,1,0.142857143,5,8,11,8,0,1,0,0,3,0,774
24/08/2002,24,8,2002,0.647849462,Man City,Newcastle,1,0,H,U Rennie,20,9,12,0.6,6,0.666666667,6,8,12,14,1,1,0,0,3,0,775
24/08/2002,24,8,2002,0.647849462,Middlesbrough,Fulham,2,2,D,M Dean,6,10,3,0.5,4,0.4,8,11,18,7,4,2,0,0,0,3,776
24/08/2002,24,8,2002,0.647849462,Sunderland,Everton,0,1,A,R Styles,13,11,3,0.230769231,5,0.454545455,10,4,10,15,1,0,0,0,1,1,777
24/08/2002,24,8,2002,0.647849462,Tottenham,Aston Villa,1,0,H,C Wilkes,8,18,3,0.375,8,0.444444444,2,5,20,15,2,0,0,0,3,0,778
24/08/2002,24,8,2002,0.647849462,West Brom,Leeds,1,3,A,S Dunn,12,11,2,0.166666667,4,0.363636364,7,3,9,11,1,1,0,0,1,1,779
24/08/2002,24,8,2002,0.647849462,West Ham,Arsenal,2,2,D,N Barry,8,9,4,0.5,5,0.555555556,4,4,18,14,2,5,0,0,0,3,780
27/08/2002,27,8,2002,0.655913978,Arsenal,West Brom,5,2,H,P Durkin,10,8,8,0.8,6,0.75,1,1,9,9,3,2,0,0,3,0,781
27/08/2002,27,8,2002,0.655913978,Charlton,Tottenham,0,1,A,A Wiley,10,7,5,0.5,1,0.142857143,6,9,9,23,1,2,0,0,1,1,782
28/08/2002,28,8,2002,0.658602151,Aston Villa,Man City,1,0,H,D Pugh,11,7,6,0.545454545,1,0.142857143,5,4,13,11,1,3,0,0,3,0,783
28/08/2002,28,8,2002,0.658602151,Blackburn,Liverpool,2,2,D,S Bennett,7,5,4,0.571428571,3,0.6,5,2,17,10,3,1,0,0,0,3,784
28/08/2002,28,8,2002,0.658602151,Everton,Birmingham,1,1,D,E Wolstenholme,11,5,4,0.363636364,2,0.4,7,4,18,12,0,3,1,0,0,3,785
28/08/2002,28,8,2002,0.658602151,Leeds,Sunderland,0,1,A,M Halsey,20,9,9,0.45,4,0.444444444,8,1,13,11,2,0,0,0,1,1,786
28/08/2002,28,8,2002,0.658602151,Southampton,Chelsea,1,1,D,C Foy,12,10,4,0.333333333,3,0.3,5,6,16,11,2,1,0,0,0,3,787
31/08/2002,31,8,2002,0.666666667,Birmingham,Leeds,2,1,H,P Durkin,9,8,5,0.555555556,6,0.75,2,5,14,16,3,3,0,0,3,0,788
31/08/2002,31,8,2002,0.666666667,Man City,Everton,3,1,H,B Knight,7,14,6,0.857142857,8,0.571428571,7,6,12,11,1,0,1,0,3,0,789
31/08/2002,31,8,2002,0.666666667,Middlesbrough,Blackburn,1,0,H,M Halsey,7,10,3,0.428571429,7,0.7,8,6,19,16,3,3,0,0,3,0,790
31/08/2002,31,8,2002,0.666666667,Sunderland,Man United,1,1,D,U Rennie,12,20,5,0.416666667,10,0.5,6,8,13,16,1,2,0,1,0,3,791
31/08/2002,31,8,2002,0.666666667,Tottenham,Southampton,2,1,H,M Dean,18,15,8,0.444444444,8,0.533333333,12,6,16,13,3,1,0,1,3,0,792
31/08/2002,31,8,2002,0.666666667,West Brom,Fulham,1,0,H,R Styles,8,6,5,0.625,1,0.166666667,5,7,17,16,4,3,0,0,3,0,793
31/08/2002,31,8,2002,0.666666667,West Ham,Charlton,0,2,A,J Winter,9,5,4,0.444444444,3,0.6,8,6,11,15,3,1,0,0,1,1,794
01/09/2002,1,9,2002,0.669354839,Bolton,Aston Villa,1,0,H,S Dunn,13,12,6,0.461538462,5,0.416666667,4,5,9,11,2,3,0,0,3,0,795
01/09/2002,1,9,2002,0.669354839,Chelsea,Arsenal,1,1,D,A D'Urso,8,8,2,0.25,5,0.625,6,2,20,16,5,2,0,1,0,3,796
02/09/2002,2,9,2002,0.672043011,Liverpool,Newcastle,2,2,D,G Poll,22,11,11,0.5,6,0.545454545,12,3,7,25,1,2,0,0,0,3,797
03/09/2002,3,9,2002,0.674731183,Man United,Middlesbrough,1,0,H,M Riley,7,5,1,0.142857143,3,0.6,4,6,13,12,1,2,0,0,3,0,798
10/09/2002,10,9,2002,0.693548387,Arsenal,Man City,2,1,H,C Wilkes,13,5,5,0.384615385,4,0.8,7,6,16,14,1,2,0,1,3,0,799
10/09/2002,10,9,2002,0.693548387,Middlesbrough,Sunderland,3,0,H,A Wiley,9,8,7,0.777777778,6,0.75,6,8,16,12,3,3,0,0,3,0,800
11/09/2002,11,9,2002,0.696236559,Aston Villa,Charlton,2,0,H,G Poll,12,8,5,0.416666667,2,0.25,6,2,16,16,0,1,0,0,3,0,801
11/09/2002,11,9,2002,0.696236559,Blackburn,Chelsea,2,3,A,M Riley,11,14,6,0.545454545,9,0.642857143,9,4,15,16,2,3,0,0,1,1,802
11/09/2002,11,9,2002,0.696236559,Fulham,Tottenham,3,2,H,M Halsey,13,7,8,0.615384615,4,0.571428571,9,6,8,11,0,1,0,0,3,0,803
11/09/2002,11,9,2002,0.696236559,Liverpool,Birmingham,2,2,D,N Barry,12,6,10,0.833333333,3,0.5,1,2,6,10,0,1,0,0,0,3,804
11/09/2002,11,9,2002,0.696236559,Man United,Bolton,0,1,A,G Barber,23,10,14,0.608695652,8,0.8,9,6,10,11,1,2,0,0,1,1,805
11/09/2002,11,9,2002,0.696236559,Newcastle,Leeds,0,2,A,D Gallagher,22,14,11,0.5,6,0.428571429,10,7,15,12,3,2,0,0,1,1,806
11/09/2002,11,9,2002,0.696236559,Southampton,Everton,1,0,H,S Bennett,11,18,7,0.636363636,10,0.555555556,4,13,13,19,3,3,0,0,3,0,807
11/09/2002,11,9,2002,0.696236559,West Ham,West Brom,0,1,A,A D'Urso,5,6,3,0.6,5,0.833333333,8,4,11,15,1,0,0,0,1,1,808
14/09/2002,14,9,2002,0.704301075,Bolton,Liverpool,2,3,A,R Styles,7,12,5,0.714285714,8,0.666666667,7,4,10,9,2,2,0,0,1,1,809
14/09/2002,14,9,2002,0.704301075,Charlton,Arsenal,0,3,A,S Dunn,9,10,3,0.333333333,8,0.8,1,6,8,13,0,3,0,0,1,1,810
14/09/2002,14,9,2002,0.704301075,Chelsea,Newcastle,3,0,H,B Knight,7,5,5,0.714285714,0,0,2,4,9,9,1,4,0,0,3,0,811
14/09/2002,14,9,2002,0.704301075,Everton,Middlesbrough,2,1,H,M Messias,13,10,8,0.615384615,5,0.5,10,4,18,12,2,1,0,0,3,0,812
14/09/2002,14,9,2002,0.704301075,Leeds,Man United,1,0,H,J Winter,8,6,2,0.25,5,0.833333333,4,7,15,12,2,1,0,0,3,0,813
14/09/2002,14,9,2002,0.704301075,Sunderland,Fulham,0,3,A,C Foy,8,5,5,0.625,4,0.8,11,6,12,13,2,2,0,0,1,1,814
14/09/2002,14,9,2002,0.704301075,West Brom,Southampton,1,0,H,D Gallagher,11,10,7,0.636363636,5,0.5,0,7,14,14,2,1,0,1,3,0,815
15/09/2002,15,9,2002,0.706989247,Man City,Blackburn,2,2,D,M Dean,15,12,7,0.466666667,8,0.666666667,15,5,13,13,3,3,1,0,0,3,816
15/09/2002,15,9,2002,0.706989247,Tottenham,West Ham,3,2,H,U Rennie,12,11,3,0.25,1,0.090909091,5,6,16,16,2,2,0,1,3,0,817
16/09/2002,16,9,2002,0.709677419,Birmingham,Aston Villa,3,0,H,D Elleray,12,8,5,0.416666667,1,0.125,9,6,18,13,3,2,0,0,3,0,818
21/09/2002,21,9,2002,0.72311828,Arsenal,Bolton,2,1,H,D Pugh,14,8,9,0.642857143,3,0.375,8,1,12,11,1,3,0,1,3,0,819
21/09/2002,21,9,2002,0.72311828,Liverpool,West Brom,2,0,H,D Elleray,23,5,14,0.608695652,2,0.4,9,2,8,11,2,2,0,1,3,0,820
21/09/2002,21,9,2002,0.72311828,Man United,Tottenham,1,0,H,R Styles,16,10,9,0.5625,5,0.5,10,5,11,8,1,1,0,0,3,0,821
21/09/2002,21,9,2002,0.72311828,Middlesbrough,Birmingham,1,0,H,A D'Urso,9,12,4,0.444444444,3,0.25,6,3,22,13,3,4,0,0,3,0,822
21/09/2002,21,9,2002,0.72311828,Newcastle,Sunderland,2,0,H,M Riley,11,8,6,0.545454545,4,0.5,8,3,8,15,2,4,0,0,3,0,823
21/09/2002,21,9,2002,0.72311828,Southampton,Charlton,0,0,D,P Dowd,13,6,5,0.384615385,5,0.833333333,5,3,24,14,2,1,0,0,0,3,824
21/09/2002,21,9,2002,0.72311828,West Ham,Man City,0,0,D,G Barber,9,8,5,0.555555556,6,0.75,8,4,12,6,2,0,0,0,0,3,825
22/09/2002,22,9,2002,0.725806452,Aston Villa,Everton,3,2,H,J Winter,12,14,8,0.666666667,7,0.5,5,5,13,15,0,1,0,0,3,0,826
22/09/2002,22,9,2002,0.725806452,Blackburn,Leeds,1,0,H,G Poll,11,7,7,0.636363636,5,0.714285714,7,2,24,14,1,2,0,0,3,0,827
23/09/2002,23,9,2002,0.728494624,Fulham,Chelsea,0,0,D,P Durkin,8,11,3,0.375,4,0.363636364,5,3,16,15,1,0,0,0,0,3,828
28/09/2002,28,9,2002,0.741935484,Birmingham,Newcastle,0,2,A,S Bennett,11,13,5,0.454545455,6,0.461538462,5,10,18,9,3,0,0,0,1,1,829
28/09/2002,28,9,2002,0.741935484,Bolton,Southampton,1,1,D,U Rennie,19,10,10,0.526315789,6,0.6,9,7,5,16,1,0,0,0,0,3,830
28/09/2002,28,9,2002,0.741935484,Charlton,Man United,1,3,A,D Gallagher,7,13,3,0.428571429,7,0.538461538,3,6,12,8,2,3,0,0,1,1,831
28/09/2002,28,9,2002,0.741935484,Chelsea,West Ham,2,3,A,M Dean,12,16,9,0.75,11,0.6875,5,7,17,7,1,4,0,0,1,1,832
28/09/2002,28,9,2002,0.741935484,Everton,Fulham,2,0,H,S Dunn,15,12,9,0.6,6,0.5,8,4,13,18,1,3,0,0,3,0,833
28/09/2002,28,9,2002,0.741935484,Leeds,Arsenal,1,4,A,A Wiley,9,7,3,0.333333333,6,0.857142857,4,4,14,15,4,2,0,0,1,1,834
28/09/2002,28,9,2002,0.741935484,Man City,Liverpool,0,3,A,P Durkin,14,9,6,0.428571429,6,0.666666667,12,3,7,9,0,0,0,0,1,1,835
28/09/2002,28,9,2002,0.741935484,Sunderland,Aston Villa,1,0,H,N Barry,8,12,6,0.75,5,0.416666667,5,12,20,10,3,3,0,0,3,0,836
28/09/2002,28,9,2002,0.741935484,Tottenham,Middlesbrough,0,3,A,G Poll,12,18,4,0.333333333,12,0.666666667,4,11,9,11,1,1,0,0,1,1,837
30/09/2002,30,9,2002,0.747311828,West Brom,Blackburn,0,2,A,M Halsey,9,10,8,0.888888889,5,0.5,7,2,14,15,1,1,0,0,1,1,838
05/10/2002,5,10,2002,0.76344086,Middlesbrough,Bolton,2,0,H,C Wilkes,13,11,2,0.153846154,4,0.363636364,5,5,9,10,0,3,0,0,3,0,839
05/10/2002,5,10,2002,0.76344086,Newcastle,West Brom,2,1,H,C Foy,14,5,8,0.571428571,3,0.6,11,6,11,9,1,2,0,0,3,0,840
05/10/2002,5,10,2002,0.76344086,Southampton,Man City,2,0,H,M Messias,19,11,13,0.684210526,4,0.363636364,8,5,15,9,2,2,1,0,3,0,841
05/10/2002,5,10,2002,0.76344086,West Ham,Birmingham,1,2,A,P Dowd,13,10,6,0.461538462,4,0.4,8,2,20,11,2,1,0,0,1,1,842
06/10/2002,6,10,2002,0.766129032,Arsenal,Sunderland,3,1,H,D Elleray,9,4,5,0.555555556,2,0.5,15,0,9,7,0,0,0,0,3,0,843
06/10/2002,6,10,2002,0.766129032,Aston Villa,Leeds,0,0,D,M Halsey,16,6,5,0.3125,3,0.5,14,6,11,10,1,1,0,0,0,3,844
06/10/2002,6,10,2002,0.766129032,Blackburn,Tottenham,1,2,A,A D'Urso,12,9,7,0.583333333,6,0.666666667,6,3,17,11,1,0,0,0,1,1,845
06/10/2002,6,10,2002,0.766129032,Fulham,Charlton,1,0,H,J Winter,9,14,5,0.555555556,7,0.5,4,8,9,13,1,2,0,0,3,0,846
06/10/2002,6,10,2002,0.766129032,Liverpool,Chelsea,1,0,H,G Barber,12,8,8,0.666666667,0,0,3,1,10,13,0,2,0,0,3,0,847
07/10/2002,7,10,2002,0.768817204,Man United,Everton,3,0,H,M Riley,17,8,12,0.705882353,4,0.5,7,1,14,12,0,2,0,1,3,0,848
19/10/2002,19,10,2002,0.801075269,Blackburn,Newcastle,5,2,H,A Wiley,21,5,11,0.523809524,5,1,7,5,16,9,0,2,0,1,3,0,849
19/10/2002,19,10,2002,0.801075269,Everton,Arsenal,2,1,H,U Rennie,10,9,6,0.6,3,0.333333333,8,5,18,13,3,1,0,0,3,0,850
19/10/2002,19,10,2002,0.801075269,Fulham,Man United,1,1,D,M Dean,12,8,6,0.5,5,0.625,6,1,9,13,1,3,0,0,0,3,851
19/10/2002,19,10,2002,0.801075269,Leeds,Liverpool,0,1,A,S Dunn,12,13,5,0.416666667,6,0.461538462,9,9,13,13,1,2,0,0,1,1,852
19/10/2002,19,10,2002,0.801075269,Man City,Chelsea,0,3,A,D Gallagher,11,8,8,0.727272727,6,0.75,3,7,11,10,1,2,0,0,1,1,853
19/10/2002,19,10,2002,0.801075269,Sunderland,West Ham,0,1,A,G Barber,7,7,2,0.285714286,1,0.142857143,9,4,16,17,1,1,0,0,1,1,854
19/10/2002,19,10,2002,0.801075269,West Brom,Birmingham,1,1,D,G Poll,18,7,7,0.388888889,1,0.142857143,12,2,15,12,3,2,0,1,0,3,855
20/10/2002,20,10,2002,0.803763441,Charlton,Middlesbrough,1,0,H,N Barry,14,9,7,0.5,5,0.555555556,5,4,11,19,1,3,0,0,3,0,856
20/10/2002,20,10,2002,0.803763441,Tottenham,Bolton,3,1,H,P Durkin,6,5,3,0.5,1,0.2,7,3,8,11,0,1,0,0,3,0,857
21/10/2002,21,10,2002,0.806451613,Aston Villa,Southampton,0,1,A,S Bennett,18,13,11,0.611111111,7,0.538461538,7,4,13,11,3,1,1,0,1,1,858
23/10/2002,23,10,2002,0.811827957,Fulham,West Ham,0,1,A,R Styles,6,6,2,0.333333333,4,0.666666667,7,6,18,11,2,3,1,0,1,1,859
26/10/2002,26,10,2002,0.819892473,Arsenal,Blackburn,1,2,A,G Barber,19,3,9,0.473684211,2,0.666666667,15,3,11,14,1,3,0,1,1,1,860
26/10/2002,26,10,2002,0.819892473,Birmingham,Man City,0,2,A,S Bennett,9,8,4,0.444444444,4,0.5,6,1,10,16,2,2,0,0,1,1,861
26/10/2002,26,10,2002,0.819892473,Chelsea,West Brom,2,0,H,S Dunn,10,7,5,0.5,5,0.714285714,5,5,6,7,0,1,0,0,3,0,862
26/10/2002,26,10,2002,0.819892473,Liverpool,Tottenham,2,1,H,M Riley,9,10,5,0.555555556,8,0.8,5,7,11,19,2,4,0,0,3,0,863
26/10/2002,26,10,2002,0.819892473,Man United,Aston Villa,1,1,D,G Poll,15,9,6,0.4,3,0.333333333,8,5,7,16,1,0,0,0,0,3,864
26/10/2002,26,10,2002,0.819892473,Middlesbrough,Leeds,2,2,D,R Styles,16,7,7,0.4375,7,1,11,2,17,17,3,2,1,1,0,3,865
26/10/2002,26,10,2002,0.819892473,Newcastle,Charlton,2,1,H,A D'Urso,16,6,12,0.75,5,0.833333333,14,5,12,14,2,1,0,0,3,0,866
27/10/2002,27,10,2002,0.822580645,Southampton,Fulham,4,2,H,M Halsey,13,5,8,0.615384615,4,0.8,3,5,12,19,1,2,0,0,3,0,867
27/10/2002,27,10,2002,0.822580645,West Ham,Everton,0,1,A,A Wiley,16,10,9,0.5625,5,0.5,5,3,12,12,0,0,0,0,1,1,868
28/10/2002,28,10,2002,0.825268817,Bolton,Sunderland,1,1,D,E Wolstenholme,14,8,7,0.5,4,0.5,5,2,12,9,1,2,0,0,0,3,869
02/11/2002,2,11,2002,0.838709677,Birmingham,Bolton,3,1,H,C Foy,12,11,6,0.5,7,0.636363636,8,5,12,19,2,4,0,1,3,0,870
02/11/2002,2,11,2002,0.838709677,Liverpool,West Ham,2,0,H,E Wolstenholme,13,5,9,0.692307692,1,0.2,6,0,7,8,0,0,0,0,3,0,871
02/11/2002,2,11,2002,0.838709677,Man United,Southampton,2,1,H,U Rennie,16,12,8,0.5,5,0.416666667,10,2,12,18,0,1,0,0,3,0,872
02/11/2002,2,11,2002,0.838709677,West Brom,Man City,1,2,A,D Elleray,5,10,4,0.8,4,0.4,5,4,10,10,2,2,0,0,1,1,873
03/11/2002,3,11,2002,0.841397849,Blackburn,Aston Villa,0,0,D,M Dean,17,11,6,0.352941176,4,0.363636364,10,3,15,10,1,2,0,0,0,3,874
03/11/2002,3,11,2002,0.841397849,Charlton,Sunderland,1,1,D,D Gallagher,19,9,12,0.631578947,7,0.777777778,6,8,8,14,1,4,0,0,0,3,875
03/11/2002,3,11,2002,0.841397849,Fulham,Arsenal,0,1,A,J Winter,5,6,4,0.8,3,0.5,10,5,10,21,1,2,0,0,1,1,876
03/11/2002,3,11,2002,0.841397849,Leeds,Everton,0,1,A,N Barry,18,12,5,0.277777778,7,0.583333333,9,9,14,20,3,3,0,0,1,1,877
03/11/2002,3,11,2002,0.841397849,Tottenham,Chelsea,0,0,D,R Styles,15,14,7,0.466666667,4,0.285714286,8,2,17,12,3,2,0,0,0,3,878
04/11/2002,4,11,2002,0.844086022,Newcastle,Middlesbrough,2,0,H,G Barber,18,12,13,0.722222222,9,0.75,7,5,16,7,2,2,0,1,3,0,879
09/11/2002,9,11,2002,0.857526882,Arsenal,Newcastle,1,0,H,M Dean,16,3,10,0.625,2,0.666666667,11,0,11,12,0,2,0,0,3,0,880
09/11/2002,9,11,2002,0.857526882,Aston Villa,Fulham,3,1,H,A D'Urso,9,8,7,0.777777778,4,0.5,4,6,12,10,3,2,0,0,3,0,881
09/11/2002,9,11,2002,0.857526882,Bolton,West Brom,1,1,D,M Riley,15,5,8,0.533333333,1,0.2,7,4,14,13,2,2,1,0,0,3,882
09/11/2002,9,11,2002,0.857526882,Chelsea,Birmingham,3,0,H,D Pugh,16,7,10,0.625,2,0.285714286,7,3,7,6,1,1,0,0,3,0,883
09/11/2002,9,11,2002,0.857526882,Everton,Charlton,1,0,H,R Styles,11,5,2,0.181818182,1,0.2,7,3,14,13,2,3,0,0,3,0,884
09/11/2002,9,11,2002,0.857526882,Man City,Man United,3,1,H,P Durkin,11,9,6,0.545454545,6,0.666666667,0,9,12,16,1,2,0,0,3,0,885
09/11/2002,9,11,2002,0.857526882,Middlesbrough,Liverpool,1,0,H,M Halsey,11,13,3,0.272727273,7,0.538461538,5,2,10,8,1,0,0,0,3,0,886
09/11/2002,9,11,2002,0.857526882,Southampton,Blackburn,1,1,D,A Wiley,21,11,12,0.571428571,3,0.272727273,5,4,13,13,0,2,0,1,0,3,887
10/11/2002,10,11,2002,0.860215054,Sunderland,Tottenham,2,0,H,U Rennie,13,9,5,0.384615385,3,0.333333333,4,5,10,18,0,2,0,0,3,0,888
10/11/2002,10,11,2002,0.860215054,West Ham,Leeds,3,4,A,S Dunn,19,12,9,0.473684211,8,0.666666667,5,4,14,11,5,3,0,0,1,1,889
16/11/2002,16,11,2002,0.876344086,Arsenal,Tottenham,3,0,H,M Riley,17,6,12,0.705882353,5,0.833333333,3,1,15,10,0,2,0,1,3,0,890
